sampleID,phenotype,value,ref_genome,settings,pheno,region,gc_bias,settings_verbose,trimming,genome
LP0029_04_L003,healthy_control,-0.049645294,30memhg38noalt,TrueDI26830XA,Healthy,SAEC,GC bias corrected,Strict,Trimmed,hg38noalt
LP0029_04_L003,healthy_control,-0.065479136,30memhg38noalt,False40,Healthy,SAEC,GC bias not corrected,Lenient,Trimmed,hg38noalt
LP0029_04_L003,healthy_control,-0.060551326,0memhg38,False40,Healthy,SAEC,GC bias not corrected,Lenient,Untrimmed,hg38
LP0029_04_L003,healthy_control,-0.060616769,30memhg38noalt,FalseDI26830XA,Healthy,SAEC,GC bias not corrected,Strict,Trimmed,hg38noalt
LP0029_04_L003,healthy_control,-0.073181507,30memhg38noalt,True40,Healthy,SAEC,GC bias corrected,Lenient,Trimmed,hg38noalt
LP0029_04_L003,healthy_control,-0.06690171,0memhg38noalt,FalseDI26830XA,Healthy,SAEC,GC bias not corrected,Strict,Untrimmed,hg38noalt
LP0029_04_L003,healthy_control,-0.062469004,30memhg38,False40,Healthy,SAEC,GC bias not corrected,Lenient,Trimmed,hg38
LP0029_04_L003,healthy_control,-0.061937621,0memhg38,FalseDI26830XA,Healthy,SAEC,GC bias not corrected,Strict,Untrimmed,hg38
LP0029_04_L003,healthy_control,-0.069482125,30memhg38,TrueDI26830XA,Healthy,SAEC,GC bias corrected,Strict,Trimmed,hg38
LP0029_04_L003,healthy_control,-0.075098314,0memhg38noalt,TrueDI26830XA,Healthy,SAEC,GC bias corrected,Strict,Untrimmed,hg38noalt
LP0029_04_L003,healthy_control,-0.051379198,30memhg38,True40,Healthy,SAEC,GC bias corrected,Lenient,Trimmed,hg38
LP0029_04_L003,healthy_control,-0.059594121,0memhg38noalt,False40,Healthy,SAEC,GC bias not corrected,Lenient,Untrimmed,hg38noalt
LP0029_04_L003,healthy_control,-0.066465793,0memhg38,TrueDI26830XA,Healthy,SAEC,GC bias corrected,Strict,Untrimmed,hg38
LP0029_04_L003,healthy_control,-0.068714155,0memhg38noalt,True40,Healthy,SAEC,GC bias corrected,Lenient,Untrimmed,hg38noalt
LP0029_05_L004,healthy_control,-0.042126672,0memhg38noalt,False40,Healthy,SAEC,GC bias not corrected,Lenient,Untrimmed,hg38noalt
LP0029_05_L004,healthy_control,-0.043697781,30memhg38,TrueDI26830XA,Healthy,SAEC,GC bias corrected,Strict,Trimmed,hg38
LP0029_05_L004,healthy_control,-0.050028772,30memhg38noalt,TrueDI26830XA,Healthy,SAEC,GC bias corrected,Strict,Trimmed,hg38noalt
LP0029_05_L004,healthy_control,-0.037322307,30memhg38,True40,Healthy,SAEC,GC bias corrected,Lenient,Trimmed,hg38
LP0029_05_L004,healthy_control,-0.050629179,30memhg38,FalseDI26830XA,Healthy,SAEC,GC bias not corrected,Strict,Trimmed,hg38
LP0029_05_L004,healthy_control,-0.04579447,0memhg38,TrueDI26830XA,Healthy,SAEC,GC bias corrected,Strict,Untrimmed,hg38
LP0029_05_L004,healthy_control,-0.052575201,0memhg38,FalseDI26830XA,Healthy,SAEC,GC bias not corrected,Strict,Untrimmed,hg38
LP0029_05_L004,healthy_control,-0.041130415,30memhg38,False40,Healthy,SAEC,GC bias not corrected,Lenient,Trimmed,hg38
LP0029_05_L004,healthy_control,-0.055272926,0memhg38noalt,FalseDI26830XA,Healthy,SAEC,GC bias not corrected,Strict,Untrimmed,hg38noalt
LP0029_05_L004,healthy_control,-0.039925618,30memhg38noalt,True40,Healthy,SAEC,GC bias corrected,Lenient,Trimmed,hg38noalt
LP0029_05_L004,healthy_control,-0.030587247,0memhg38,True40,Healthy,SAEC,GC bias corrected,Lenient,Untrimmed,hg38
LP0029_05_L004,healthy_control,-0.052472861,30memhg38noalt,FalseDI26830XA,Healthy,SAEC,GC bias not corrected,Strict,Trimmed,hg38noalt
LP0029_05_L004,healthy_control,-0.043707228,30memhg38noalt,False40,Healthy,SAEC,GC bias not corrected,Lenient,Trimmed,hg38noalt
LP0029_05_L004,healthy_control,-0.040024903,0memhg38noalt,TrueDI26830XA,Healthy,SAEC,GC bias corrected,Strict,Untrimmed,hg38noalt
LP0029_05_L004,healthy_control,-0.04274097,0memhg38,False40,Healthy,SAEC,GC bias not corrected,Lenient,Untrimmed,hg38
LP0029_05_L004,healthy_control,-0.031758943,0memhg38noalt,True40,Healthy,SAEC,GC bias corrected,Lenient,Untrimmed,hg38noalt
LP0029_06_L003,healthy_control,-0.003586624,0memhg38noalt,FalseDI26830XA,Healthy,SAEC,GC bias not corrected,Strict,Untrimmed,hg38noalt
LP0029_06_L003,healthy_control,0.008094322,30memhg38,False40,Healthy,SAEC,GC bias not corrected,Lenient,Trimmed,hg38
LP0029_06_L003,healthy_control,0.01700266,30memhg38,True40,Healthy,SAEC,GC bias corrected,Lenient,Trimmed,hg38
LP0029_06_L003,healthy_control,-0.005880295,0memhg38,FalseDI26830XA,Healthy,SAEC,GC bias not corrected,Strict,Untrimmed,hg38
LP0029_06_L003,healthy_control,0.00506999,30memhg38noalt,False40,Healthy,SAEC,GC bias not corrected,Lenient,Trimmed,hg38noalt
LP0029_06_L003,healthy_control,0.00813439,0memhg38,False40,Healthy,SAEC,GC bias not corrected,Lenient,Untrimmed,hg38
LP0029_06_L003,healthy_control,-0.012813031,0memhg38noalt,TrueDI26830XA,Healthy,SAEC,GC bias corrected,Strict,Untrimmed,hg38noalt
LP0029_06_L003,healthy_control,-0.005010744,30memhg38noalt,True40,Healthy,SAEC,GC bias corrected,Lenient,Trimmed,hg38noalt
LP0029_06_L003,healthy_control,-8.75E-05,0memhg38noalt,False40,Healthy,SAEC,GC bias not corrected,Lenient,Untrimmed,hg38noalt
LP0029_06_L003,healthy_control,0.004165867,0memhg38,True40,Healthy,SAEC,GC bias corrected,Lenient,Untrimmed,hg38
LP0029_06_L003,healthy_control,0.004759101,30memhg38,TrueDI26830XA,Healthy,SAEC,GC bias corrected,Strict,Trimmed,hg38
LP0029_06_L003,healthy_control,0.000250071,0memhg38noalt,True40,Healthy,SAEC,GC bias corrected,Lenient,Untrimmed,hg38noalt
LP0029_06_L003,healthy_control,0.003689261,30memhg38,FalseDI26830XA,Healthy,SAEC,GC bias not corrected,Strict,Trimmed,hg38
LP0029_06_L003,healthy_control,-0.002444163,0memhg38,TrueDI26830XA,Healthy,SAEC,GC bias corrected,Strict,Untrimmed,hg38
LP0029_06_L003,healthy_control,-0.009138099,30memhg38noalt,TrueDI26830XA,Healthy,SAEC,GC bias corrected,Strict,Trimmed,hg38noalt
LP0029_06_L003,healthy_control,-0.002360287,30memhg38noalt,FalseDI26830XA,Healthy,SAEC,GC bias not corrected,Strict,Trimmed,hg38noalt
LP0030_03_L004,healthy_control,-0.0303605,0memhg38,TrueDI26830XA,Healthy,SAEC,GC bias corrected,Strict,Untrimmed,hg38
LP0030_03_L004,healthy_control,-0.017470047,30memhg38,True40,Healthy,SAEC,GC bias corrected,Lenient,Trimmed,hg38
LP0030_03_L004,healthy_control,-0.020193971,30memhg38,False40,Healthy,SAEC,GC bias not corrected,Lenient,Trimmed,hg38
LP0030_03_L004,healthy_control,-0.030852783,30memhg38,FalseDI26830XA,Healthy,SAEC,GC bias not corrected,Strict,Trimmed,hg38
LP0030_03_L004,healthy_control,-0.013210905,0memhg38noalt,True40,Healthy,SAEC,GC bias corrected,Lenient,Untrimmed,hg38noalt
LP0030_03_L004,healthy_control,-0.009083087,30memhg38noalt,True40,Healthy,SAEC,GC bias corrected,Lenient,Trimmed,hg38noalt
LP0030_03_L004,healthy_control,-0.032109443,0memhg38,FalseDI26830XA,Healthy,SAEC,GC bias not corrected,Strict,Untrimmed,hg38
LP0030_03_L004,healthy_control,-0.031459198,30memhg38,TrueDI26830XA,Healthy,SAEC,GC bias corrected,Strict,Trimmed,hg38
LP0030_03_L004,healthy_control,-0.010943983,0memhg38noalt,False40,Healthy,SAEC,GC bias not corrected,Lenient,Untrimmed,hg38noalt
LP0030_03_L004,healthy_control,-0.012337548,30memhg38noalt,False40,Healthy,SAEC,GC bias not corrected,Lenient,Trimmed,hg38noalt
LP0030_03_L004,healthy_control,-0.022294212,0memhg38noalt,FalseDI26830XA,Healthy,SAEC,GC bias not corrected,Strict,Untrimmed,hg38noalt
LP0030_03_L004,healthy_control,-0.018644575,0memhg38noalt,TrueDI26830XA,Healthy,SAEC,GC bias corrected,Strict,Untrimmed,hg38noalt
LP0030_03_L004,healthy_control,-0.021482065,0memhg38,True40,Healthy,SAEC,GC bias corrected,Lenient,Untrimmed,hg38
LP0030_03_L004,healthy_control,-0.020085875,0memhg38,False40,Healthy,SAEC,GC bias not corrected,Lenient,Untrimmed,hg38
LP0030_03_L004,healthy_control,-0.014243143,30memhg38noalt,TrueDI26830XA,Healthy,SAEC,GC bias corrected,Strict,Trimmed,hg38noalt
LP0030_03_L004,healthy_control,-0.022560947,30memhg38noalt,FalseDI26830XA,Healthy,SAEC,GC bias not corrected,Strict,Trimmed,hg38noalt
LP0030_05_L004,healthy_control,0.003165324,30memhg38,True40,Healthy,SAEC,GC bias corrected,Lenient,Trimmed,hg38
LP0030_05_L004,healthy_control,-0.003259424,30memhg38noalt,FalseDI26830XA,Healthy,SAEC,GC bias not corrected,Strict,Trimmed,hg38noalt
LP0030_05_L004,healthy_control,0.002572544,0memhg38,True40,Healthy,SAEC,GC bias corrected,Lenient,Untrimmed,hg38
LP0030_05_L004,healthy_control,-0.005702752,0memhg38,TrueDI26830XA,Healthy,SAEC,GC bias corrected,Strict,Untrimmed,hg38
LP0030_05_L004,healthy_control,-0.00541185,0memhg38noalt,FalseDI26830XA,Healthy,SAEC,GC bias not corrected,Strict,Untrimmed,hg38noalt
LP0030_05_L004,healthy_control,0.000790767,0memhg38noalt,TrueDI26830XA,Healthy,SAEC,GC bias corrected,Strict,Untrimmed,hg38noalt
LP0030_05_L004,healthy_control,0.006674422,0memhg38noalt,True40,Healthy,SAEC,GC bias corrected,Lenient,Untrimmed,hg38noalt
LP0030_05_L004,healthy_control,-0.007776645,30memhg38,FalseDI26830XA,Healthy,SAEC,GC bias not corrected,Strict,Trimmed,hg38
LP0030_05_L004,healthy_control,0.005599615,30memhg38noalt,False40,Healthy,SAEC,GC bias not corrected,Lenient,Trimmed,hg38noalt
LP0030_05_L004,healthy_control,0.003213066,0memhg38,False40,Healthy,SAEC,GC bias not corrected,Lenient,Untrimmed,hg38
LP0030_05_L004,healthy_control,-0.011325285,0memhg38,FalseDI26830XA,Healthy,SAEC,GC bias not corrected,Strict,Untrimmed,hg38
LP0030_05_L004,healthy_control,0.006239383,0memhg38noalt,False40,Healthy,SAEC,GC bias not corrected,Lenient,Untrimmed,hg38noalt
LP0030_05_L004,healthy_control,0.005522008,30memhg38noalt,True40,Healthy,SAEC,GC bias corrected,Lenient,Trimmed,hg38noalt
LP0030_05_L004,healthy_control,0.002526316,30memhg38,False40,Healthy,SAEC,GC bias not corrected,Lenient,Trimmed,hg38
LP0030_05_L004,healthy_control,-0.002601531,30memhg38noalt,TrueDI26830XA,Healthy,SAEC,GC bias corrected,Strict,Trimmed,hg38noalt
LP0030_05_L004,healthy_control,-0.005799306,30memhg38,TrueDI26830XA,Healthy,SAEC,GC bias corrected,Strict,Trimmed,hg38
